index,source,reference,prediction,inference_time_ms,source_length,reference_length,prediction_length,exact_match,edit_distance,normalized_edit_distance,cer,similarity,char_accuracy,length_ratio
2273,bhaada,भाड़ा,भाड़ा,124.94206428527832,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2274,baadhae,बाधाए,बाधाए,149.14393424987793,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2275,vajhood,वज़ूद,वझूद,124.47333335876465,7,5,4,0,2,0.4,0.4,0.6,0.2,0.8
2276,paithelojist,पैथेलॉजिस्ट,पैथेलोजिस्ट,268.2516574859619,12,11,11,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,1.0
2277,wadaraa,वदरा,वदरा,143.25308799743652,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2278,shiwalapurva,शिवालापुरवा,शिवालापूर्व,262.1791362762451,12,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7272727272727273,0.7272727272727273,1.0
2279,aarekhah,आरेखः,आरेखाह,144.09518241882324,8,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.8,1.2
2280,brahraachaarinee,ब्रह्राचारिणी,ब्रह्राचारीनी,302.69312858581543,16,13,13,0,2,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.8461538461538461,1.0
2281,trikaldarshee,त्रिकालदर्शी,त्रिकालदर्शी,279.28614616394043,13,12,12,1,0,0.0,0.0,1.0,1.0,1.0
2282,divyadrashta,दिव्यदृष्टा,दिव्यद्रष्टा,294.4035530090332,12,11,12,0,2,0.16666666666666666,0.18181818181818182,0.8333333333333334,0.5454545454545454,1.0909090909090908
2283,eneeyu,एनईयू,एनीयू,121.78874015808105,6,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2284,samaajjanon,समाजजनों,समाजजनों,214.9972915649414,11,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2285,yuroplast,यूरोप्लास्ट,युरोप्लास्ट,262.24684715270996,9,11,11,0,1,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.9090909090909091,1.0
2286,shaamkarib,शामकरीब,शामकरीब,189.48793411254883,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2287,bhaagyeshwar,भाग्येष्वर,भाग्येश्वर,254.08291816711426,12,10,10,0,1,0.1,0.1,0.9,0.9,1.0
2288,aaipeeef,आइपीएफ,आईपीफ़,144.7296142578125,8,6,6,0,3,0.5,0.5,0.5,0.5,1.0
2289,abhivyanjanaatmaktaa,अभिव्यंजनात्मकता,अभिव्यंजनात्मकता,407.90247917175293,20,16,16,1,0,0.0,0.0,1.0,1.0,1.0
2290,anuchhed,अनुछेद,अनुच्छेद,190.6898021697998,8,6,8,0,2,0.25,0.3333333333333333,0.75,0.5,1.3333333333333333
2291,purvapekshaon,पूर्वापेक्षाओं,पूर्वपेक्षाओं,305.85765838623047,13,14,13,0,1,0.07142857142857142,0.07142857142857142,0.9285714285714286,0.35714285714285715,0.9285714285714286
2292,prabhawich,प्रभाविच,प्रभाविच,210.82830429077148,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2293,sajetee,सजेती,सजेती,141.03460311889648,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2294,mahamedia,महामीडिया,महामेडिया,243.8523769378662,9,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
2295,jyada,ज़यादा,ज्यादा,164.7796630859375,5,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2296,pichhaadhee,पिछाड़ी,पिछाधी,193.64094734191895,11,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.8571428571428571
2297,gabalee,गबली,गबली,123.62384796142578,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2298,gaayikaao,गायिकाओ,गायिकाओ,168.50638389587402,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2299,satmev,सत्मेव,सतमेव,163.87653350830078,6,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334
2300,chhatenee,छतेनी,छतेनी,122.283935546875,9,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2301,vanijyamantriyon,वाणिज्यमंत्रियों,वाणिज्यमंत्रियों,408.14900398254395,16,16,16,1,0,0.0,0.0,1.0,1.0,1.0
2302,siddhaalinga,सिद्दालिंगा,सिद्धालिंग,301.5451431274414,12,11,10,0,2,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.8181818181818182,0.9090909090909091
2303,javabah,जवाबः,जवाबाह,146.9559669494629,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.8,1.2
2304,tarikon,तरीक़ों,तारिकों,170.3970432281494,7,7,7,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,1.0
2305,pulatskar,पुलत्स्कर,पुलात्सकर,239.8228645324707,9,9,9,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.5555555555555556,1.0
2306,udaygadhee,उदयगढ़ी,उदयगढी,187.0269775390625,10,7,6,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.7142857142857143,0.8571428571428571
2307,pradeshika,प्रदेशिका,प्रदेशिका,235.3653907775879,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2308,kathhnaiyon,कठनाईयों,कठनाइयों,192.3694610595703,11,8,8,0,1,0.125,0.125,0.875,0.875,1.0
2309,mukhyamantriyon,मुख्यमन्त्रियों,मुख्यमंत्रियों,350.34656524658203,15,15,14,0,2,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.4,0.9333333333333333
2310,hathdharmita,हठधर्मिता,हथधर्मिता,234.00068283081055,12,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
2311,lovestory,लवस्टोरी,लवस्टरी,207.02695846557617,9,8,7,0,1,0.125,0.125,0.875,0.625,0.875
2312,gairjimmedaarana,गैरजिम्मेदाराना,गैरजिम्मेदारणा,355.2277088165283,16,15,14,0,2,0.13333333333333333,0.13333333333333333,0.8666666666666667,0.8,0.9333333333333333
2313,aaloktaantrik,अलोकतांत्रिक,आलोकतांत्रिक,304.90636825561523,13,12,12,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,1.0
2314,maniyaa,मनिया,मनिया,146.58117294311523,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2315,galaaegaa,गलाएगा,गलाएगा,168.74384880065918,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2316,bangravaala,बंगरावाला,बंगरवाला,215.49391746520996,11,9,8,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.4444444444444444,0.8888888888888888
2317,maignifikeshan,मैग्निफिकेशन,मेग्निफिकेशन,312.3471736907959,14,12,12,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,1.0
2318,eakchhatra,एकछत्र,एकछात्र,168.5621738433838,10,6,7,0,1,0.14285714285714285,0.16666666666666666,0.8571428571428572,0.5,1.1666666666666667
2319,khajjiyaar,खज्जियार,खज्जियार,211.68828010559082,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2320,tarutal,तरुतल,तरुताल,164.66403007507324,7,5,6,0,1,0.16666666666666666,0.2,0.8333333333333334,0.8,1.2
2321,badhna,बढना,बढ़ना,136.75522804260254,6,4,5,0,1,0.2,0.25,0.8,0.5,1.25
2322,dibanoo,डिबनू,दिबानू,145.768404006958,7,5,6,0,2,0.3333333333333333,0.4,0.6666666666666667,0.4,1.2
2323,enesaaeeyoo,एनएसआईयू,एनेसाईयू,194.48184967041016,11,8,8,0,2,0.25,0.25,0.75,0.75,1.0
2324,aadhat,आढ़त,आधत,96.24457359313965,6,4,3,0,2,0.5,0.5,0.5,0.25,0.75
2325,purooshottamapur,पुरूषोत्तमपुर,पुरूषोत्तमपुर,330.17611503601074,16,13,13,1,0,0.0,0.0,1.0,1.0,1.0
2326,daftaron,दफ़्तरों,दफ्तरों,216.74656867980957,8,8,7,0,1,0.125,0.125,0.875,0.25,0.875
2327,janbhaavna,जनभावना,जनभावना,195.14107704162598,10,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2328,bhuvneshvaprasad,भुवनेश्वप्रसाद,भुवनेश्वप्रसाद,343.93906593322754,16,14,14,1,0,0.0,0.0,1.0,1.0,1.0
2329,udelkar,उड़ेलकर,उदेलकर,168.00570487976074,7,7,6,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571
2330,naariyalyukt,नारियलयुक्त,नारियलयुक्त,283.98990631103516,12,11,11,1,0,0.0,0.0,1.0,1.0,1.0
2331,europlast,यूरोप्लास्ट,यूरोप्लास्ट,262.2053623199463,9,11,11,1,0,0.0,0.0,1.0,1.0,1.0
2332,narabar,नरबर,नाराबार,168.84589195251465,7,4,7,0,3,0.42857142857142855,0.75,0.5714285714285714,0.25,1.75
2333,khatadharak,खाताधारक,खटाधारक,185.1496696472168,11,8,7,0,2,0.25,0.25,0.75,0.125,0.875
2334,jhaauganj,झाउगंज,झाऊगंज,175.53257942199707,9,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2335,lipaai,लिपाई,लिपाई,153.20920944213867,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2336,chidhaanaa,चिड़ाना,चिढ़ाना,177.66904830932617,10,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
2337,khareedeen,खरीदीं,खरीदीन,176.89228057861328,10,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2338,mudichu,मुडिचु,मुदीचू,152.61459350585938,7,6,6,0,3,0.5,0.5,0.5,0.5,1.0
2339,eyarkandeeshnar,एयरकंडीशनर,एयरकंदीशनर,243.11184883117676,15,10,10,0,1,0.1,0.1,0.9,0.9,1.0
2340,enen,एनएन,एनेन,135.40959358215332,4,4,4,0,1,0.25,0.25,0.75,0.75,1.0
2341,mukhyaadhyapak,मुख्याध्यापक,मुख्याध्यपक,261.6584300994873,14,12,11,0,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.75,0.9166666666666666
2342,karyayojana,कार्ययोजना,कार्ययोजना,253.71670722961426,11,10,10,1,0,0.0,0.0,1.0,1.0,1.0
2343,golhoura,गोल्हौरा,गोलहौरा,190.16003608703613,8,8,7,0,1,0.125,0.125,0.875,0.375,0.875
2344,daramyanee,दरम्यानी,दरम्यनी,191.11108779907227,10,8,7,0,1,0.125,0.125,0.875,0.625,0.875
2345,siragitti,सिरगिट्टी,सिरागिट्टी,246.69480323791504,9,9,10,0,1,0.1,0.1111111111111111,0.9,0.3333333333333333,1.1111111111111112
2346,panhuchee,पंहुची,पन्हूची,170.7015037536621,9,6,7,0,3,0.42857142857142855,0.5,0.5714285714285714,0.16666666666666666,1.1666666666666667
2347,chauhaddee,चौहद्दी,चौहड्डी,200.5760669708252,10,7,7,0,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0
2348,janashikshaa,जनशिक्षा,जनशिक्षा,220.1979160308838,12,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2349,jhaaohuee,झाओहुई,झाओहुए,208.3113193511963,9,6,6,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0
2350,ektivatrekstras,एक्टिवट्रेक्स्ट्रस,एकतिवात्रेकस्त्रास,431.37478828430176,15,18,18,0,7,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.3888888888888889,1.0
2351,blogar,ब्लोगर,ब्लोगर,171.156644821167,6,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2352,verifikeshan,वैरीफ़िकेशन,वेरीफिकेशन,267.2419548034668,12,11,10,0,2,0.18181818181818182,0.18181818181818182,0.8181818181818181,0.36363636363636365,0.9090909090909091
2353,megavaal,मेगवाल,मेगवाल,170.93420028686523,8,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2354,neeoo,नीऊ,नीओ,99.52521324157715,5,3,3,0,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666666,1.0
2355,pratibaddhataaen,प्रतिबद्धताएं,प्रतिबद्धताएं,340.8839702606201,16,13,13,1,0,0.0,0.0,1.0,1.0,1.0
2356,paighambaree,पैग़म्बरी,पैघंबरी,197.0655918121338,12,9,7,0,4,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.7777777777777778
2357,pradhanmantreekee,प्रधानमंत्रीकी,प्रधानमंत्रीकी,362.60342597961426,17,14,14,1,0,0.0,0.0,1.0,1.0,1.0
2358,warshon,वर्षाें,वार्शन,168.11180114746094,7,7,6,0,5,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.8571428571428571
2359,centreeng,सैंट्रींग,सेंट्रींग,240.57316780090332,9,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
2360,loonaa,लूणा,लूना,124.21989440917969,6,4,4,0,1,0.25,0.25,0.75,0.75,1.0
2361,baratiyon,बरातियों,बरतियों,212.10646629333496,9,8,7,0,1,0.125,0.125,0.875,0.25,0.875
2362,khelmantri,खेलमंत्री,खेलमंत्री,236.771821975708,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2363,wishvaweer,विश्ववीर,विश्ववीर,211.81464195251465,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2364,mazboori,मज़बूरी,मज़बूरी,184.96012687683105,8,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2365,daftarwale,दफ्तरवाले,दफ्तरवाले,258.4259510040283,10,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2366,uthnevaale,उठनेवाले,उठनेवाले,219.53105926513672,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2367,sutrapadaa,सूत्रपाडा,सूत्रपदा,233.52360725402832,10,9,8,0,2,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.6666666666666666,0.8888888888888888
2368,uthanevale,उठनेवाले,उठानेवाले,212.57996559143066,10,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.25,1.125
2369,vasoolataa,वसूलता,वसूलता,175.23479461669922,10,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2370,kaundal,कौण्डल,कौंडल,145.3394889831543,7,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8333333333333334
2371,sophner,सॉफ़्नर,सोफनर,149.06930923461914,7,7,5,0,3,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857143
2372,bhapaee,भपाई,भपाई,114.8531436920166,7,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2373,budaniyan,बुड़ानियां,बुडानियां,239.9892807006836,9,10,9,0,1,0.1,0.1,0.9,0.3,0.9
2374,eneeyoo,एनईयू,एनीयू,123.30007553100586,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2375,badaaen,बड़ाएँ,बदाएं,146.7883586883545,7,6,5,0,3,0.5,0.5,0.5,0.16666666666666666,0.8333333333333334
2376,pitataa,पिटता,पितता,122.93529510498047,7,5,5,0,1,0.2,0.2,0.8,0.8,1.0
2377,lalaaniya,ललानिया,ललानिया,169.62456703186035,9,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2378,vaiisan,वैइसन,वैसन,125.5807876586914,7,5,4,0,1,0.2,0.2,0.8,0.4,0.8
2379,hamlo,हमलो,हमलो,122.50065803527832,5,4,4,1,0,0.0,0.0,1.0,1.0,1.0
2380,vidroop,विद्रूप,विद्रूप,174.91626739501953,7,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2381,visabal,विसबल,विसबल,165.70639610290527,7,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2382,dhandhekhoree,धंधेखोरी,धनधेखोरी,231.337308883667,13,8,8,0,1,0.125,0.125,0.875,0.875,1.0
2383,janashiksha,जनशिक्षा,जनाशिक्षा,248.50106239318848,11,8,9,0,1,0.1111111111111111,0.125,0.8888888888888888,0.25,1.125
2384,tadanrustee,तदंरुस्ती,तदनरुस्ती,241.1787509918213,11,9,9,0,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8888888888888888,1.0
2385,prachayaton,प्रचायतों,प्रचायतों,238.25812339782715,11,9,9,1,0,0.0,0.0,1.0,1.0,1.0
2386,gyaanchand,ज्ञानचंद,ज्ञानचंद,219.04444694519043,10,8,8,1,0,0.0,0.0,1.0,1.0,1.0
2387,pradeshvashiyon,प्रदेशवाशियों,प्रदेशवाशियों,322.5080966949463,15,13,13,1,0,0.0,0.0,1.0,1.0,1.0
2388,risalee,रिसाली,रिसली,140.59162139892578,7,6,5,0,1,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.8333333333333334
2389,offerh,ऑफरः,ओफरह,121.5829849243164,6,4,4,0,2,0.5,0.5,0.5,0.5,1.0
2390,yaatnaaen,यातनाएं,यातनाएँ,193.02749633789062,9,7,7,0,1,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.8571428571428571,1.0
2391,gaanthnevale,गांठनेवाले,गाँठनेवले,242.80190467834473,12,10,9,0,2,0.2,0.2,0.8,0.6,0.9
2392,notebandishudaa,नोटबंदीशुदा,नोटबंदीशुदा,286.956787109375,15,11,11,1,0,0.0,0.0,1.0,1.0,1.0
2393,pahunchanee,पहुंचनी,पहुंचनी,179.93450164794922,11,7,7,1,0,0.0,0.0,1.0,1.0,1.0
2394,naqaab,नक़ाब,नक़ाब,143.42617988586426,6,5,5,1,0,0.0,0.0,1.0,1.0,1.0
2395,asarmath,असर्मथ,असरमठ,142.14015007019043,8,6,5,0,2,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5,0.8333333333333334
2396,mahamanch,महामंच,महामंच,164.34693336486816,9,6,6,1,0,0.0,0.0,1.0,1.0,1.0
2397,anugyaptiyon,अनुज्ञप्तियों,अनुज्ञाप्तियों,399.55973625183105,12,13,14,0,1,0.07142857142857142,0.07692307692307693,0.9285714285714286,0.46153846153846156,1.0769230769230769
2398,bharashtachaariyon,भरष्टाचारियों,भरष्टचारियों,353.97863388061523,18,13,12,0,1,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.38461538461538464,0.9230769230769231
2399,deshbhaktimaya,देशभक्तिमय,देशभक्तिमय,261.28077507019043,14,10,10,1,0,0.0,0.0,1.0,1.0,1.0
2400,akhuaapaadaa,अखुआपाड़ा,अखुआपाड़ा,231.23550415039062,12,9,9,1,0,0.0,0.0,1.0,1.0,1.0
